# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/diseases_grounding
# mapping_tool: medic-lexical-grounder
# license: https://creativecommons.org/licenses/by/4.0/
# comment: The grounding decisions in this file are MeDIC's own contribution and are offered as https://creativecommons.org/publicdomain/zero/1.0/. The set is declared https://creativecommons.org/licenses/by/4.0/ because subject_label and match_string reproduce verbatim source strings. MeDIC grants no rights over upstream source content. The original licence of each contributing source remains in force and must be respected; parsing, translation, normalisation and mapping to ontology identifiers do not alter it. Where terms conflict, the stricter governs.
subject_type	subject_label	subject_id	predicate_id	object_id	object_label	object_match_field	mapping_justification	subject_preprocessing	match_string	confidence	mapping_tool
rdfs literal	acute episodes of asthma requiring intensive measures	MEDICNE:4672a835-aced-560d-9e5c-ba54e841f22d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute episodes of asthma requiring intensive measures	0.0000	medic-lexical-grounder
rdfs literal	acute episodes of COPD	MEDICNE:7d7a85d9-2ab0-5dae-97da-566b4e33f5c8	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute episodes of copd	0.0000	medic-lexical-grounder
rdfs literal	acute ergot toxicity	MEDICNE:a33a0728-0f8e-58a2-be32-74b673798319	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute ergot toxicity	0.0000	medic-lexical-grounder
rdfs literal	acute erythroid leukemia	MEDICNE:4a10f02e-996a-5b78-bb0e-690e387db3ec	skos:exactMatch	MONDO:0017858	acute erythroid leukemia	rdfs:label	semapv:LexicalMatching		acute erythroid leukemia	1.0000	medic-lexical-grounder
rdfs literal	Acute Exacerbation of Chronic Bronchitis	MEDICNE:4f427cde-156a-5da5-8253-2fe337625cee	skos:exactMatch	UMLS:C0856695	Acute exacerbation of chronic bronchitis	rdfs:label	semapv:LexicalMatching		acute exacerbation of chronic bronchitis	0.9000	medic-lexical-grounder
rdfs literal	Acute exacerbation of chronic heart failure	MEDICNE:db7f4792-ce17-564d-bd7b-4d034f930ae6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute exacerbation of chronic heart failure	0.0000	medic-lexical-grounder
rdfs literal	Acute exacerbation of chronic obstructive pulmonary disease	MEDICNE:241e749e-7d50-5b2e-bf85-fea6397a9758	skos:exactMatch	UMLS:C0340044	Chronic obstructive pulmonary disease w (acute) exacerbation	rdfs:label	semapv:LexicalMatching		Acute exacerbation of chronic obstructive pulmonary disease	1.0000	medic-lexical-grounder
rdfs literal	acute exacerbation of multiple sclerosis	MEDICNE:a0c99986-7d46-5552-a7bb-94998b948b47	skos:broadMatch	UMLS:C0581392	Exacerbation of multiple sclerosis	rdfs:label	semapv:LexicalMatching	qualifier_strip	exacerbation of multiple sclerosis	0.7500	medic-lexical-grounder
rdfs literal	Acute Exacerbations of Chronic Bronchitis	MEDICNE:e0ab401d-135d-56e9-8b6b-8dbd79fa9517	skos:closeMatch	UMLS:C0856695	Acute exacerbation of chronic bronchitis	oio:hasExactSynonym	semapv:LexicalMatching	fuzzy_edit1_unique	acute exacerbation of chronic bronchitis	0.6000	medic-lexical-grounder
rdfs literal	acute exacerbations of chronic obstructive pulmonary disease	MEDICNE:09c4d5c7-4e73-5830-b129-dd433765737d	skos:closeMatch	UMLS:C0340044	Chronic obstructive pulmonary disease w (acute) exacerbation	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	acute exacerbation of chronic obstructive pulmonary disease	0.6000	medic-lexical-grounder
rdfs literal	acute exacerbations of multiple sclerosis	MEDICNE:fe6b4d94-3c93-5fdb-9408-314b2d692268	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute exacerbations of multiple sclerosis	0.0000	medic-lexical-grounder
rdfs literal	acute facial hereditary angioedema	MEDICNE:25993194-3d54-5219-b911-ca794de8899f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute facial hereditary angioedema	0.0000	medic-lexical-grounder
rdfs literal	acute gastritis	MEDICNE:67d56284-701e-578a-9135-e510d54253a7	skos:exactMatch	UMLS:C0149518	Acute Gastritis	rdfs:label	semapv:LexicalMatching		acute gastritis	0.9000	medic-lexical-grounder
rdfs literal	Acute glaucoma	MEDICNE:d6761d1b-0b8e-5c3f-b9d9-ed5cae349362	skos:exactMatch	UMLS:C0281773		rdfs:label	semapv:LexicalMatching		Acute glaucoma	1.0000	medic-lexical-grounder
rdfs literal	acute glomerulonephritis	MEDICNE:7402f823-f68b-5b50-b54a-b51e4cfcfcdd	skos:exactMatch	UMLS:C0156221	Acute Glomerulonephritis	oio:hasExactSynonym	semapv:LexicalMatching		acute glomerulonephritis	0.9500	medic-lexical-grounder
rdfs literal	acute gout	MEDICNE:18a7b4f0-b58f-56ee-a9aa-723133756ed8	skos:exactMatch	UMLS:C0149896	Acute gouty arthropathy	rdfs:label	semapv:LexicalMatching		acute gout	0.9000	medic-lexical-grounder
rdfs literal	acute gouty arthritis	MEDICNE:0b950d59-cd8d-5c08-830b-e3faf896626a	skos:exactMatch	UMLS:C0149896	Acute gouty arthropathy	rdfs:label	semapv:LexicalMatching		acute gouty arthritis	0.9000	medic-lexical-grounder
rdfs literal	acute gouty attack	MEDICNE:c7e41602-9ced-5c36-9836-43bc65539abc	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute gouty attack	0.0000	medic-lexical-grounder
rdfs literal	acute graft versus host disease	MEDICNE:03b2a775-150f-59a1-9db4-f1304aaaca71	skos:exactMatch	MONDO:0020546	acute graft versus host disease	rdfs:label	semapv:LexicalMatching		acute graft versus host disease	1.0000	medic-lexical-grounder
rdfs literal	acute graft-versus-host disease	MEDICNE:f60c51e0-6530-5e87-820f-7a91b97a8d48	skos:exactMatch	UMLS:C0856825	Acute Graft Versus Host Disease	rdfs:label	semapv:LexicalMatching		acute graft-versus-host disease	0.9000	medic-lexical-grounder
rdfs literal	Acute gynaecological infections	MEDICNE:aea4e3be-9684-583a-b721-85d68abb6927	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute gynaecological infections	0.0000	medic-lexical-grounder
rdfs literal	acute heart failure	MEDICNE:c142b5aa-35a1-5951-881d-3b70d71a1a6c	skos:exactMatch	UMLS:C0264714	Acute heart failure	rdfs:label	semapv:LexicalMatching		acute heart failure	0.9000	medic-lexical-grounder
rdfs literal	acute hematogenous osteomyelitis	MEDICNE:56879e3e-9db3-5ca5-aa27-02172d1a0484	skos:exactMatch	UMLS:C0600123	Acute hematogenous osteomyelitis, unspecified site	rdfs:label	semapv:LexicalMatching		acute hematogenous osteomyelitis	0.9000	medic-lexical-grounder
rdfs literal	Acute hemorrhage	MEDICNE:c05e0ca4-51bb-5ed9-b3fd-e8667c9ae700	skos:exactMatch	UMLS:C0333276	Acute hemorrhage	rdfs:label	semapv:LexicalMatching		Acute hemorrhage	1.0000	medic-lexical-grounder
rdfs literal	Acute hemorrhagic pancreatitis	MEDICNE:14ffc3ff-e3fe-5877-a0dc-7ed25b2a2d6d	skos:exactMatch	UMLS:C0267940	Pancreatitis, Acute Hemorrhagic	rdfs:label	semapv:LexicalMatching		Acute hemorrhagic pancreatitis	1.0000	medic-lexical-grounder
rdfs literal	acute hepatic failure	MEDICNE:3954a1ae-815d-5384-a355-2d0ea4a190dc	skos:exactMatch	MONDO:0019542	acute liver failure	oio:hasExactSynonym	semapv:LexicalMatching		acute hepatic failure	0.9500	medic-lexical-grounder
rdfs literal	acute hepatic porphyria	MEDICNE:cbe70c8e-30e2-528b-aadd-96edd46bedb8	skos:exactMatch	MONDO:0013000	porphyria due to ALA dehydratase deficiency	oio:hasExactSynonym	semapv:LexicalMatching		acute hepatic porphyria	0.9500	medic-lexical-grounder
rdfs literal	acute hepatitis	MEDICNE:e601970c-f550-5031-9525-67013fe261a0	skos:exactMatch	HP:0200119	Acute hepatitis	rdfs:label	semapv:LexicalMatching		acute hepatitis	0.9000	medic-lexical-grounder
rdfs literal	acute hepatitis C virus infection	MEDICNE:eb3071f5-5616-56ee-8509-3295e6ad5700	skos:exactMatch	MONDO:0100371	acute hepatitis C virus infection	rdfs:label	semapv:LexicalMatching		acute hepatitis C virus infection	1.0000	medic-lexical-grounder
rdfs literal	acute hepatocellular disease	MEDICNE:235e215b-db15-5be3-8c37-f4c3967cecd2	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute hepatocellular disease	0.0000	medic-lexical-grounder
rdfs literal	Acute hepatocellular disease with abnormal liver function	MEDICNE:2e984963-8da8-5392-bed5-5bc842ee0a74	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute hepatocellular disease with abnormal liver function	0.0000	medic-lexical-grounder
rdfs literal	acute hepatotoxicity attributable to phenytoin	MEDICNE:88f67ec2-42cf-5a25-a0bc-4308bcf779c7	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute hepatotoxicity attributable to phenytoin	0.0000	medic-lexical-grounder
rdfs literal	acute hyperammonemia	MEDICNE:d57c64a4-482e-5e6d-affa-3aa4814d6e21	skos:exactMatch	HP:0008281	Acute hyperammonemia	rdfs:label	semapv:LexicalMatching		acute hyperammonemia	0.9000	medic-lexical-grounder
rdfs literal	acute hyperammonemia due to N-acetylglutamate synthase deficiency	MEDICNE:dcdf5448-a701-57e8-9f9e-71e2e8e84a08	skos:broadMatch	MONDO:0009377	hyperammonemia due to N-acetylglutamate synthase deficiency	rdfs:label	semapv:LexicalMatching	qualifier_strip	hyperammonemia due to n-acetylglutamate synthase deficiency	0.7500	medic-lexical-grounder
rdfs literal	acute hyperuricaemia	MEDICNE:781a3601-0fea-5cce-b6fb-c2e93c15ead9	skos:broadMatch	UMLS:C0740394	High blood uric acid level	rdfs:label	semapv:LexicalMatching	qualifier_strip	hyperuricaemia	0.7500	medic-lexical-grounder
rdfs literal	acute hypoglycemia	MEDICNE:15dddf67-2069-5ca2-bb6c-0df1777232eb	skos:broadMatch	MONDO:0004946	hypoglycemia	rdfs:label	semapv:LexicalMatching	qualifier_strip	hypoglycemia	0.7500	medic-lexical-grounder
rdfs literal	acute infections	MEDICNE:be4f5e94-a6d0-5c1b-981d-35423a39e4e6	skos:broadMatch	UMLS:C3714514	Infections	rdfs:label	semapv:LexicalMatching	qualifier_strip	infections	0.7500	medic-lexical-grounder
rdfs literal	acute infectious disease	MEDICNE:321307a5-e0b3-5391-b0d4-c3808127dc5d	skos:exactMatch	UMLS:C0275518	Acute infectious disease	rdfs:label	semapv:LexicalMatching		acute infectious disease	0.9000	medic-lexical-grounder
rdfs literal	acute inflammatory disease	MEDICNE:2951aa19-0e9c-5bfe-9f50-f82dd665c6e7	skos:exactMatch	UMLS:C1290885	Acute inflammatory disease	rdfs:label	semapv:LexicalMatching		acute inflammatory disease	0.9000	medic-lexical-grounder
rdfs literal	acute inflammatory disease of the anterior chamber	MEDICNE:d445feba-a1fb-5399-ab1f-ca1240fd0c44	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute inflammatory disease of the anterior chamber	0.0000	medic-lexical-grounder
rdfs literal	acute inflammatory lesions of the gastrointestinal tract	MEDICNE:5b884dae-9f1f-573d-baf9-f2b108bb5828	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute inflammatory lesions of the gastrointestinal tract	0.0000	medic-lexical-grounder
rdfs literal	Acute insomnia	MEDICNE:52770798-d6eb-5232-a4d8-9325bbce5474	skos:exactMatch	UMLS:C4546137	Acute insomnia	rdfs:label	semapv:LexicalMatching		Acute insomnia	1.0000	medic-lexical-grounder
rdfs literal	Acute intermittent porphyria	MEDICNE:0a6d00e1-e5b9-54a3-885a-27460f619f09	skos:exactMatch	UMLS:C0162565	Porphyria, Acute Intermittent	oio:hasExactSynonym	semapv:LexicalMatching		Acute intermittent porphyria	0.9500	medic-lexical-grounder
rdfs literal	acute intestinal amebiasis	MEDICNE:e01f6255-2206-521d-a347-4a66a83da1d3	skos:broadMatch	UMLS:C0013370	Colitis, Amebic	rdfs:label	semapv:LexicalMatching	qualifier_strip	intestinal amebiasis	0.7500	medic-lexical-grounder
rdfs literal	acute intraventricular access device-related complication	MEDICNE:920ca9ae-101f-5868-9b9b-e157224975da	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute intraventricular access device-related complication	0.0000	medic-lexical-grounder
rdfs literal	acute iritis	MEDICNE:25a6d11b-0a35-58cc-9f30-b0aa4189d722	skos:exactMatch	UMLS:C0271105	Acute iritis	rdfs:label	semapv:LexicalMatching		acute iritis	0.9000	medic-lexical-grounder
rdfs literal	acute irritation of the bladder	MEDICNE:c4df14c9-c34c-58b2-b864-3f2912658de8	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute irritation of the bladder	0.0000	medic-lexical-grounder
rdfs literal	acute ischaemic stroke	MEDICNE:d608b3cc-5fac-5dcb-8c9d-ae8becf2ecfc	skos:exactMatch	UMLS:C5392833	Acute Ischemic Stroke	rdfs:label	semapv:LexicalMatching		acute ischaemic stroke	0.9000	medic-lexical-grounder
rdfs literal	Acute ischemic heart disease	MEDICNE:4b66f1a9-5972-5562-bc3e-42acc3d667e1	skos:exactMatch	UMLS:C1510446	Acute ischemic heart disease	rdfs:label	semapv:LexicalMatching		Acute ischemic heart disease	1.0000	medic-lexical-grounder
rdfs literal	acute ischemic stroke	MEDICNE:1d9c75b3-0a5f-5eea-b869-6beb7040a46a	skos:exactMatch	UMLS:C5392833	Acute Ischemic Stroke	rdfs:label	semapv:LexicalMatching		acute ischemic stroke	0.9000	medic-lexical-grounder
rdfs literal	acute kidney failure	MEDICNE:77df9794-7a91-58a9-8158-ea58a5965e83	skos:exactMatch	MONDO:0002492	acute kidney injury	oio:hasExactSynonym	semapv:LexicalMatching		acute kidney failure	0.9500	medic-lexical-grounder
rdfs literal	acute kidney injury	MEDICNE:e9cc9e36-d4f1-5c96-b2b5-56948e209556	skos:exactMatch	MONDO:0002492	acute kidney injury	rdfs:label	semapv:LexicalMatching		acute kidney injury	1.0000	medic-lexical-grounder
rdfs literal	Acute Kidney Insufficiency	MEDICNE:9c449b6b-c404-542c-9f44-bcb359129364	skos:exactMatch	UMLS:C1565662	Acute Kidney Insufficiencies	oio:hasExactSynonym	semapv:LexicalMatching		Acute Kidney Insufficiency	0.9500	medic-lexical-grounder
rdfs literal	acute labyrinthitis	MEDICNE:73f49f92-9531-55d8-b9b6-2f47983fe8b1	skos:exactMatch	UMLS:C3536631	Acute labyrinthitis	rdfs:label	semapv:LexicalMatching		acute labyrinthitis	0.9000	medic-lexical-grounder
rdfs literal	acute laryngeal hereditary angioedema	MEDICNE:0561d9f6-6304-539b-8b70-e3d0f97c1f48	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute laryngeal hereditary angioedema	0.0000	medic-lexical-grounder
rdfs literal	acute lead poisoning	MEDICNE:8d9f3637-2678-5661-ae57-47fdff464a38	skos:broadMatch	MONDO:0018019	lead poisoning	rdfs:label	semapv:LexicalMatching	qualifier_strip	lead poisoning	0.7500	medic-lexical-grounder
rdfs literal	Acute left ventricular failure	MEDICNE:17ce7150-1ca8-5cff-8038-3ab62d0a3aec	skos:exactMatch	UMLS:C1306063	Acute left ventricular failure	rdfs:label	semapv:LexicalMatching		Acute left ventricular failure	1.0000	medic-lexical-grounder
rdfs literal	acute leukemia	MEDICNE:339f0029-196c-5efd-948d-249d6e885188	skos:exactMatch	MONDO:0010643	acute leukemia	rdfs:label	semapv:LexicalMatching		acute leukemia	1.0000	medic-lexical-grounder
rdfs literal	Acute leukemia of childhood	MEDICNE:9bb32d02-40b5-5c10-8711-5743bff690d5	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute leukemia of childhood	0.0000	medic-lexical-grounder
rdfs literal	acute liver disease	MEDICNE:dfc0c9e4-f899-54d0-857f-6d516982968b	skos:broadMatch	MONDO:0005154	liver disorder	oio:hasExactSynonym	semapv:LexicalMatching	qualifier_strip	liver disease	0.7500	medic-lexical-grounder
rdfs literal	Acute liver failure	MEDICNE:887bbaeb-d257-5140-b2d0-add11bb435c8	skos:exactMatch	UMLS:C0162557	Liver Failure, Acute	rdfs:label	semapv:LexicalMatching		Acute liver failure	1.0000	medic-lexical-grounder
rdfs literal	acute localized infection on or around device insertion site	MEDICNE:eea75313-340b-5d5a-85a5-01432ca2716a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute localized infection on or around device insertion site	0.0000	medic-lexical-grounder
rdfs literal	acute localized infection on or around the device insertion site	MEDICNE:71755efd-489e-5037-9a54-34b56621e794	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute localized infection on or around the device insertion site	0.0000	medic-lexical-grounder
rdfs literal	acute lymphatic leukemia	MEDICNE:6efdff26-26a5-5aae-9cf4-591fd7b3be27	skos:exactMatch	UMLS:C0023449	Acute Lymphoid Leukemia	rdfs:label	semapv:LexicalMatching		acute lymphatic leukemia	0.9000	medic-lexical-grounder
rdfs literal	acute lymphoblastic leukaemia	MEDICNE:99b9bb22-5bb9-51d1-9eec-f1134c206235	skos:exactMatch	UMLS:C0023449	Acute Lymphoid Leukemia	rdfs:label	semapv:LexicalMatching		acute lymphoblastic leukaemia	0.9000	medic-lexical-grounder
rdfs literal	acute lymphoblastic leukemia	MEDICNE:88912ed9-4f68-58f2-bbfb-4caee1a17353	skos:exactMatch	MONDO:0004967	acute lymphoblastic leukemia	rdfs:label	semapv:LexicalMatching		acute lymphoblastic leukemia	1.0000	medic-lexical-grounder
rdfs literal	Acute lymphoblastic leukemia recurrent	MEDICNE:399c14a8-bb30-5627-8f23-241effd78cb5	skos:exactMatch	UMLS:C1504525	Recurrent Acute Lymphoblastic Leukemia	oio:hasExactSynonym	semapv:LexicalMatching		Acute lymphoblastic leukemia recurrent	0.9500	medic-lexical-grounder
rdfs literal	acute lymphocytic leukemia	MEDICNE:50456f94-631a-5037-979a-011687d9d09a	skos:exactMatch	MONDO:0004967	acute lymphoblastic leukemia	oio:hasExactSynonym	semapv:LexicalMatching		acute lymphocytic leukemia	0.9500	medic-lexical-grounder
rdfs literal	acute major bleeding	MEDICNE:bdc0e0fe-8b40-5231-9e52-fe1f685ddfcb	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute major bleeding	0.0000	medic-lexical-grounder
rdfs literal	Acute malaria	MEDICNE:3dc95598-f0b1-54be-a64e-55af8d67fa3a	skos:exactMatch	UMLS:C2930826	Acute malaria	rdfs:label	semapv:LexicalMatching		Acute malaria	1.0000	medic-lexical-grounder
rdfs literal	Acute mania	MEDICNE:957ee495-6dc9-539d-bf4c-f41b48f7156f	skos:exactMatch	UMLS:C0235165		rdfs:label	semapv:LexicalMatching		Acute mania	1.0000	medic-lexical-grounder
rdfs literal	acute manic episodes	MEDICNE:0536cd72-3539-53a8-a9bd-4ccb51feec48	skos:broadMatch	UMLS:C0349208	Manic Episode	rdfs:label	semapv:LexicalMatching	qualifier_strip	manic episodes	0.7500	medic-lexical-grounder
rdfs literal	acute massive pulmonary emboli	MEDICNE:f4555266-5cb6-53e4-9b26-2f1be5fad7dc	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute massive pulmonary emboli	0.0000	medic-lexical-grounder
rdfs literal	Acute Massive Pulmonary Embolism	MEDICNE:4ad996f2-9471-5642-9013-e1fd72919344	skos:exactMatch	UMLS:C0340535	Acute massive pulmonary embolism	rdfs:label	semapv:LexicalMatching		acute massive pulmonary embolism	0.9000	medic-lexical-grounder
rdfs literal	Acute Maxillary Sinusitis	MEDICNE:eecaa867-cc8f-5e61-b07f-ebc0b662f398	skos:exactMatch	MONDO:0002186	acute maxillary sinusitis	rdfs:label	semapv:LexicalMatching		acute maxillary sinusitis	0.9000	medic-lexical-grounder
rdfs literal	acute mercury salt poisoning	MEDICNE:d847d341-a5d8-5858-9b5b-204d1caaa469	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute mercury salt poisoning	0.0000	medic-lexical-grounder
rdfs literal	acute metabolic acidosis	MEDICNE:c3ef7cb4-4555-58b5-9127-082b4bf48b63	skos:broadMatch	MONDO:0000440	metabolic acidosis	rdfs:label	semapv:LexicalMatching	qualifier_strip	metabolic acidosis	0.7500	medic-lexical-grounder
rdfs literal	Acute migraine with aura	MEDICNE:928a64d1-bc3a-51a8-bd1d-857a185a389d	skos:broadMatch	MONDO:0005475	migraine with aura	rdfs:label	semapv:LexicalMatching	qualifier_strip	migraine with aura	0.7500	medic-lexical-grounder
rdfs literal	Acute migraine without aura	MEDICNE:1769f473-efa9-52d7-b5b2-e3801e628837	skos:broadMatch	MONDO:0100431	migraine without aura	rdfs:label	semapv:LexicalMatching	qualifier_strip	migraine without aura	0.7500	medic-lexical-grounder
rdfs literal	Acute mixed episodes	MEDICNE:93c68f09-1186-5dc6-b1c6-fea2614b9f91	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute mixed episodes	0.0000	medic-lexical-grounder
rdfs literal	acute moderate to severe pain	MEDICNE:c9f107bb-4aec-5cb0-a46b-ebd612ce0d5d	skos:broadMatch	HP:0012531	Pain	rdfs:label	semapv:LexicalMatching	qualifier_strip	pain	0.7500	medic-lexical-grounder
rdfs literal	acute monocytic leukemia	MEDICNE:8fc9aa47-a383-5baf-9056-4bda09241829	skos:exactMatch	MONDO:0007896	acute monocytic leukemia	rdfs:label	semapv:LexicalMatching		acute monocytic leukemia	1.0000	medic-lexical-grounder
rdfs literal	acute mountain sickness	MEDICNE:58d23b54-cc43-52df-b34b-5d64e4a7b053	skos:exactMatch	MONDO:0021811	acute mountain sickness	rdfs:label	semapv:LexicalMatching		acute mountain sickness	1.0000	medic-lexical-grounder
rdfs literal	acute musculoskeletal disorders	MEDICNE:2a812042-b065-52c5-b562-2510ed0b5f0f	skos:closeMatch	UMLS:C1290137	Acute disease of musculoskeletal system	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique	acute musculoskeletal disorder	0.6000	medic-lexical-grounder
rdfs literal	acute myeloblastic leukemia	MEDICNE:63efcabc-b84f-5ff2-83d1-fb0e9b41993c	skos:exactMatch	MONDO:0018874	acute myeloid leukemia	oio:hasExactSynonym	semapv:LexicalMatching		acute myeloblastic leukemia	0.9500	medic-lexical-grounder
rdfs literal	acute myeloblastic leukemia without maturation	MEDICNE:d26e1a2d-6936-5be3-89be-7cb57f457db2	skos:exactMatch	MONDO:0005224	acute myeloblastic leukemia without maturation	rdfs:label	semapv:LexicalMatching		acute myeloblastic leukemia without maturation	1.0000	medic-lexical-grounder
rdfs literal	Acute myelogenous leukaemia	MEDICNE:bc79dba5-26fb-5c6c-ad4a-37989800efdc	skos:exactMatch	UMLS:C0023467	AML	rdfs:label	semapv:LexicalMatching		Acute myelogenous leukaemia	1.0000	medic-lexical-grounder
rdfs literal	acute myelogenous leukemia	MEDICNE:9c52a39d-3d43-5281-ac84-62bae128fe80	skos:exactMatch	MONDO:0018874	acute myeloid leukemia	oio:hasExactSynonym	semapv:LexicalMatching		acute myelogenous leukemia	0.9500	medic-lexical-grounder
rdfs literal	acute myeloid leukaemia	MEDICNE:b13ed3e5-1fb9-589c-a3b9-55ffcd4288f2	skos:exactMatch	UMLS:C0023467	AML	rdfs:label	semapv:LexicalMatching		acute myeloid leukaemia	0.9000	medic-lexical-grounder
rdfs literal	acute myeloid leukaemia in first remission	MEDICNE:02d54759-d227-54ba-8857-243fb78873bb	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute myeloid leukaemia in first remission	0.0000	medic-lexical-grounder
rdfs literal	acute myeloid leukaemia with myelodysplasia-related changes	MEDICNE:901dcb19-3acc-5860-b205-d3a0516f98ab	skos:exactMatch	UMLS:C2825139	AML with Myelodysplasia-Related Changes	rdfs:label	semapv:LexicalMatching		acute myeloid leukaemia with myelodysplasia-related changes	0.9000	medic-lexical-grounder
rdfs literal	acute myeloid leukemia	MEDICNE:f2b8344a-38b8-5c1b-bab5-eb3e0a98e429	skos:exactMatch	MONDO:0018874	acute myeloid leukemia	rdfs:label	semapv:LexicalMatching		acute myeloid leukemia	1.0000	medic-lexical-grounder
rdfs literal	acute myeloid leukemia with FLT3 mutation	MEDICNE:5666d5cc-f408-5603-8cde-563e2d0baf63	skos:closeMatch	UMLS:C4543165	Acute myeloid leukemia with FMS-like tyrosine kinase-3 mutation	oio:hasExactSynonym	semapv:LexicalMatching	fuzzy_edit1_unique	acute myeloid leukemia with ftl3 mutation	0.6000	medic-lexical-grounder
rdfs literal	acute myeloid leukemia with IDH1 mutation	MEDICNE:455f7fa3-7a7a-58a9-b6c9-1dc163daf83d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute myeloid leukemia with idh1 mutation	0.0000	medic-lexical-grounder
rdfs literal	acute myeloid leukemia with IDH2 mutation	MEDICNE:e0ce386f-d58c-5813-a67e-1ba53f3d748f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute myeloid leukemia with idh2 mutation	0.0000	medic-lexical-grounder
rdfs literal	acute myeloid leukemia with multilineage dysplasia	MEDICNE:504a5e86-914d-50be-9bbc-4b3a5c46cb4d	skos:exactMatch	MONDO:0019456	acute myeloid leukemia with multilineage dysplasia	rdfs:label	semapv:LexicalMatching		acute myeloid leukemia with multilineage dysplasia	1.0000	medic-lexical-grounder
rdfs literal	acute myeloid leukemia with myelodysplasia-related changes	MEDICNE:370fb5e0-9b09-5643-a554-930964866953	skos:exactMatch	UMLS:C2825139	AML with Myelodysplasia-Related Changes	rdfs:label	semapv:LexicalMatching		acute myeloid leukemia with myelodysplasia-related changes	0.9000	medic-lexical-grounder
rdfs literal	acute myelomonocytic leukemia M4	MEDICNE:6de8489d-4b22-5be0-8d72-2df491f5bd0b	skos:exactMatch	MONDO:0018871	acute myelomonocytic leukemia M4	rdfs:label	semapv:LexicalMatching		acute myelomonocytic leukemia M4	1.0000	medic-lexical-grounder
rdfs literal	acute myocardial infarction	MEDICNE:f1745571-4fb4-572c-902f-4ee752930c10	skos:exactMatch	MONDO:0004781	acute myocardial infarction	rdfs:label	semapv:LexicalMatching		acute myocardial infarction	1.0000	medic-lexical-grounder
rdfs literal	acute myocardial infarction recovery phase	MEDICNE:d221765b-77b4-5241-bc60-e751dd055435	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute myocardial infarction recovery phase	0.0000	medic-lexical-grounder
rdfs literal	acute narrow angle glaucoma	MEDICNE:a610f9a8-73e3-5beb-a8d8-799117ad5fd5	skos:broadMatch	UMLS:C0017605	Angle closure glaucoma	rdfs:label	semapv:LexicalMatching	qualifier_strip	narrow angle glaucoma	0.7500	medic-lexical-grounder
rdfs literal	acute narrow-angle glaucoma	MEDICNE:e21ebe7f-fa20-5c07-b6ff-b1532f95a7a1	skos:broadMatch	UMLS:C0017605	Angle closure glaucoma	rdfs:label	semapv:LexicalMatching	qualifier_strip	narrow-angle glaucoma	0.7500	medic-lexical-grounder
rdfs literal	acute nausea and vomiting associated with highly emetogenic cancer chemotherapy	MEDICNE:1a9351f0-faf1-56e9-9db1-1bfb47eddef3	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute nausea and vomiting associated with highly emetogenic cancer chemotherapy	0.0000	medic-lexical-grounder
rdfs literal	acute nausea and vomiting associated with highly emetogenic cisplatin based cancer chemotherapy	MEDICNE:135c1597-1239-5d83-98a1-4acd362d4d0e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute nausea and vomiting associated with highly emetogenic cisplatin based cancer chemotherapy	0.0000	medic-lexical-grounder
rdfs literal	acute nausea and vomiting associated with moderately emetogenic cancer chemotherapy	MEDICNE:3912b4a7-98e1-5d70-8424-ad2f7d411b11	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		acute nausea and vomiting associated with moderately emetogenic cancer chemotherapy	0.0000	medic-lexical-grounder
